dt,x,y,position,velocity,acceleration,jerk,heading
0.100000,252.156286,142.652657,296.437589,9.199630,0.031905,0.001896,1.098634
0.100000,252.573190,143.473049,297.357834,9.202455,0.028248,-0.036567,1.102621
0.100000,252.986965,144.295370,298.278389,9.205553,0.030975,0.027269,1.106593
0.100000,253.397622,145.119615,299.199268,9.208790,0.032373,0.013978,1.110548
0.100000,253.805166,145.945766,300.120473,9.212043,0.032527,0.001541,1.114489
0.100000,254.209601,146.773807,301.042004,9.215310,0.032672,0.001447,1.118413
0.100000,254.610917,147.603687,301.963826,9.218225,0.029147,-0.035253,1.122321
0.100000,255.009129,148.435412,302.885964,9.221381,0.031566,0.024194,1.126214
0.100000,255.404250,149.268975,303.808433,9.224684,0.033027,0.014604,1.130090
0.100000,255.796283,150.104361,304.731232,9.227998,0.033138,0.001118,1.133950
0.100000,256.185236,150.941552,305.654364,9.231322,0.033242,0.001031,1.137794
0.100000,256.571108,151.780519,306.577816,9.234520,0.031978,-0.012639,1.141622
0.100000,256.953897,152.621227,307.501568,9.237512,0.029924,-0.020533,1.145433
0.100000,257.333623,153.463689,308.425654,9.240861,0.033493,0.035685,1.149229
0.100000,257.710293,154.307890,309.350076,9.244218,0.033566,0.000731,1.153007
0.100000,258.083913,155.153813,310.274834,9.247581,0.033631,0.000651,1.156770
0.100000,258.454489,156.001441,311.199929,9.250950,0.033688,0.000573,1.160516
0.100000,258.822025,156.850748,312.125350,9.254211,0.032610,-0.010784,1.164245
0.100000,259.186516,157.701696,313.051074,9.257243,0.030318,-0.022922,1.167958
0.100000,259.547985,158.554299,313.977136,9.260625,0.033828,0.035106,1.171654
0.100000,259.906438,159.408541,314.903538,9.264011,0.033859,0.000311,1.175334
0.100000,260.261883,160.264407,315.830278,9.267400,0.033883,0.000241,1.178997
0.100000,260.614326,161.121880,316.757357,9.270790,0.033901,0.000172,1.182643
0.100000,260.963774,161.980943,317.684775,9.274181,0.033911,0.000106,1.186273
0.100000,261.310231,162.841567,318.612517,9.277424,0.032437,-0.014747,1.189886
0.100000,261.653698,163.703725,319.540572,9.280546,0.031220,-0.012168,1.193483
0.100000,261.994195,164.567425,320.468966,9.283941,0.033941,0.027217,1.197063
0.100000,262.331727,165.432652,321.397699,9.287334,0.033930,-0.000111,1.200626
0.100000,262.666305,166.299389,322.326772,9.290725,0.033913,-0.000169,1.204172
0.100000,262.997934,167.167621,323.256183,9.294114,0.033891,-0.000226,1.207701
0.100000,263.326624,168.037333,324.185933,9.297500,0.033863,-0.000280,1.211214
0.100000,263.652383,168.908508,325.116021,9.300883,0.033829,-0.000333,1.214711
0.100000,263.975218,169.781130,326.046447,9.304255,0.033716,-0.001139,1.218190
0.100000,264.295126,170.655151,326.977175,9.307283,0.030286,-0.034297,1.221653
0.100000,264.612128,171.530590,327.908241,9.310660,0.033762,0.034759,1.225099
0.100000,264.926233,172.407431,328.839644,9.314031,0.033712,-0.000497,1.228528
0.100000,265.237448,173.285659,329.771384,9.317397,0.033658,-0.000542,1.231941
0.100000,265.545783,174.165258,330.703460,9.320757,0.033599,-0.000585,1.235337
0.100000,265.851246,175.046214,331.635871,9.324110,0.033537,-0.000626,1.238716
0.100000,266.153846,175.928511,332.568616,9.327457,0.033470,-0.000666,1.242079
0.100000,266.453592,176.812134,333.501696,9.330797,0.033400,-0.000704,1.245426
0.100000,266.750493,177.697069,334.435109,9.334130,0.033326,-0.000741,1.248755
0.100000,267.044557,178.583300,335.368855,9.337455,0.033248,-0.000776,1.252068
0.100000,267.335795,179.470814,336.302932,9.340771,0.033167,-0.000809,1.255365
0.100000,267.624211,180.359586,337.237329,9.343974,0.032024,-0.011429,1.258645
0.100000,267.909814,181.249598,338.172044,9.347145,0.031712,-0.003124,1.261909
0.100000,268.192619,182.140850,339.107088,9.350445,0.033005,0.012926,1.265156
0.100000,268.472633,183.033327,340.042462,9.353737,0.032915,-0.000898,1.268387
0.100000,268.749868,183.927016,340.978164,9.357019,0.032822,-0.000924,1.271602
0.100000,269.024331,184.821901,341.914193,9.360292,0.032728,-0.000948,1.274800
0.100000,269.296033,185.717971,342.850548,9.363555,0.032630,-0.000971,1.277982
0.100000,269.564982,186.615209,343.787229,9.366808,0.032531,-0.000992,1.281148
0.100000,269.831189,187.513603,344.724234,9.370051,0.032430,-0.001012,1.284298
0.100000,270.094664,188.413140,345.661563,9.373284,0.032327,-0.001031,1.287431
0.100000,270.355415,189.313805,346.599213,9.376506,0.032222,-0.001048,1.290548
0.100000,270.613453,190.215585,347.537185,9.379717,0.032116,-0.001064,1.293650
0.100000,270.868787,191.118467,348.475477,9.382918,0.032008,-0.001079,1.296735
0.100000,271.121428,192.022438,349.414088,9.386108,0.031899,-0.001092,1.299805
0.100000,271.371384,192.927484,350.353016,9.389287,0.031788,-0.001104,1.302858
0.100000,271.618666,193.833593,351.292262,9.392455,0.031677,-0.001114,1.305896
0.100000,271.863284,194.740752,352.231823,9.395611,0.031564,-0.001124,1.308918
0.100000,272.105247,195.648948,353.171698,9.398756,0.031451,-0.001132,1.311924
0.100000,272.344566,196.558168,354.111887,9.401890,0.031337,-0.001139,1.314915
0.100000,272.581251,197.468401,355.052389,9.405012,0.031223,-0.001145,1.317890
0.100000,272.815311,198.379633,355.993201,9.408123,0.031108,-0.001149,1.320849
0.100000,273.046756,199.291852,356.934323,9.411222,0.030993,-0.001153,1.323793
0.100000,273.275598,200.205046,357.875754,9.414310,0.030877,-0.001155,1.326721
0.100000,273.501845,201.119204,358.817493,9.417386,0.030761,-0.001157,1.329634
0.100000,273.725508,202.034312,359.759538,9.420451,0.030646,-0.001157,1.332532
0.100000,273.946597,202.950360,360.701888,9.423504,0.030530,-0.001156,1.335414
0.100000,274.165123,203.867336,361.644543,9.426545,0.030415,-0.001154,1.338281
0.100000,274.381094,204.785227,362.587500,9.429575,0.030300,-0.001152,1.341133
0.100000,274.594522,205.704024,363.530760,9.432593,0.030185,-0.001148,1.343970
0.100000,274.805417,206.623713,364.474320,9.435601,0.030070,-0.001144,1.346792
0.100000,275.013788,207.544285,365.418179,9.438596,0.029957,-0.001138,1.349599
0.100000,275.219647,208.465728,366.362337,9.441581,0.029843,-0.001132,1.352392
0.100000,275.423002,209.388031,367.306793,9.444554,0.029731,-0.001125,1.355169
0.100000,275.623866,210.311182,368.251544,9.447516,0.029619,-0.001117,1.357932
0.100000,275.822246,211.235173,369.196591,9.450466,0.029508,-0.001108,1.360680
0.100000,276.018155,212.159991,370.141931,9.453406,0.029399,-0.001098,1.363413
0.100000,276.211602,213.085627,371.087565,9.456335,0.029290,-0.001088,1.366132
0.100000,276.402597,214.012069,372.033490,9.459253,0.029182,-0.001077,1.368836
0.100000,276.591149,214.939300,372.979698,9.462075,0.028217,-0.009657,1.371526
0.100000,276.777265,215.867295,373.926172,9.464745,0.026697,-0.015197,1.374201
0.100000,276.960960,216.796064,374.872934,9.467613,0.028683,0.019861,1.376863
0.100000,277.142244,217.725599,375.819981,9.470471,0.028579,-0.001041,1.379510
0.100000,277.321127,218.655888,376.767313,9.473319,0.028476,-0.001026,1.382143
0.100000,277.497619,219.586923,377.714928,9.476156,0.028375,-0.001011,1.384762
0.100000,277.671731,220.518694,378.662826,9.478984,0.028275,-0.000995,1.387367
0.100000,277.843473,221.451190,379.611007,9.481801,0.028178,-0.000979,1.389958
0.100000,278.012855,222.384404,380.559468,9.484609,0.028081,-0.000962,1.392535
0.100000,278.179887,223.318326,381.508208,9.487408,0.027987,-0.000945,1.395098
0.100000,278.344579,224.252946,382.457228,9.490198,0.027894,-0.000927,1.397648
0.100000,278.506941,225.188256,383.406526,9.492978,0.027803,-0.000908,1.400184
0.100000,278.666978,226.124213,384.356066,9.495402,0.024243,-0.035605,1.402707
0.100000,278.824702,227.060824,385.305865,9.497988,0.025855,0.016117,1.405216
0.100000,278.980128,227.998097,386.255937,9.500722,0.027341,0.014867,1.407711
0.100000,279.133264,228.936022,387.206282,9.503448,0.027257,-0.000842,1.410194
0.100000,279.284120,229.874593,388.156898,9.506165,0.027175,-0.000821,1.412663
0.100000,279.432707,230.813799,389.107786,9.508875,0.027095,-0.000800,1.415119
0.100000,279.579035,231.753634,390.058943,9.511576,0.027017,-0.000779,1.417561
0.100000,279.723114,232.694088,391.010371,9.514270,0.026941,-0.000757,1.419991
0.100000,279.864949,233.635132,391.962043,9.516728,0.024579,-0.023619,1.422408
0.100000,280.004549,234.576737,392.913940,9.518966,0.022379,-0.022002,1.424812
0.100000,280.141930,235.518936,393.866102,9.521618,0.026517,0.041381,1.427203
0.100000,280.277101,236.461721,394.818528,9.524263,0.026450,-0.000676,1.429581
0.100000,280.410072,237.405086,395.771218,9.526901,0.026384,-0.000653,1.431947
0.100000,280.540853,238.349023,396.724172,9.529534,0.026321,-0.000630,1.434300
0.100000,280.669454,239.293524,397.677388,9.532160,0.026261,-0.000606,1.436640
0.100000,280.795880,240.238546,398.630829,9.534412,0.022527,-0.037335,1.438968
0.100000,280.920139,241.184075,399.584488,9.536592,0.021795,-0.007325,1.441284
0.100000,281.042248,242.130145,400.538406,9.539179,0.025876,0.040817,1.443587
0.100000,281.162216,243.076750,401.492582,9.541762,0.025825,-0.000516,1.445878
0.100000,281.280052,244.023882,402.447016,9.544339,0.025776,-0.000492,1.448157
0.100000,281.395766,244.971534,403.401707,9.546912,0.025729,-0.000467,1.450424
0.100000,281.509364,245.919660,404.356614,9.549066,0.021541,-0.041877,1.452679
0.100000,281.620853,246.868243,405.311727,9.551127,0.020609,-0.009324,1.454921
0.100000,281.730248,247.817326,406.267093,9.553666,0.025382,0.047735,1.457152
0.100000,281.837561,248.766902,407.222713,9.556200,0.025345,-0.000372,1.459372
0.100000,281.942799,249.716964,408.178586,9.558731,0.025310,-0.000347,1.461579
0.100000,282.045972,250.667502,409.134707,9.561207,0.024761,-0.005495,1.463775
0.100000,282.147079,251.618419,410.090984,9.562770,0.015630,-0.091309,1.465959
0.100000,282.246141,252.569802,411.047511,9.565270,0.024997,0.093668,1.468131
0.100000,282.343167,253.521646,412.004288,9.567767,0.024972,-0.000249,1.470293
0.100000,282.438165,254.473946,412.961314,9.570262,0.024950,-0.000223,1.472442
0.100000,282.531145,255.426686,413.918580,9.572658,0.023965,-0.009846,1.474581
0.100000,282.622106,256.379768,414.875993,9.574135,0.014762,-0.092033,1.476708
0.100000,282.711068,257.333287,415.833653,9.576602,0.024671,0.099088,1.478824
0.100000,282.798040,258.287238,416.791560,9.579067,0.024658,-0.000123,1.480929
0.100000,282.883030,259.241614,417.749713,9.581532,0.024648,-0.000098,1.483023
0.100000,282.966044,260.196355,418.708057,9.583435,0.019031,-0.056170,1.485106
0.100000,283.047090,261.151448,419.666582,9.585249,0.018133,-0.008983,1.487178
0.100000,283.126181,262.106949,420.625351,9.587689,0.024405,0.062719,1.489239
0.100000,283.203328,263.062854,421.584364,9.590130,0.024405,0.000003,1.491290
0.100000,283.278538,264.019141,422.543604,9.592404,0.022742,-0.016629,1.493329
0.100000,283.351811,264.975711,423.502976,9.593722,0.013184,-0.095579,1.495358
0.100000,283.423167,265.932669,424.462590,9.596142,0.024190,0.110061,1.497377
0.100000,283.492614,266.890009,425.422447,9.598562,0.024201,0.000103,1.499385
0.100000,283.560160,267.847726,426.382542,9.600952,0.023908,-0.002930,1.501383
0.100000,283.625805,268.805683,427.342746,9.602037,0.010849,-0.130591,1.503370
0.100000,283.689567,269.764008,428.303189,9.604439,0.024015,0.131662,1.505347
0.100000,283.751454,270.722697,429.263874,9.606842,0.024035,0.000203,1.507314
0.100000,283.811475,271.681729,430.224783,9.609090,0.022477,-0.015587,1.509270
0.100000,283.869631,272.640989,431.185803,9.610208,0.011179,-0.112972,1.511217
0.100000,283.925939,273.600598,432.147063,9.612596,0.023879,0.126992,1.513153
0.100000,283.980406,274.560552,433.108562,9.614987,0.023909,0.000302,1.515080
0.100000,284.033039,275.520794,434.070244,9.616827,0.018403,-0.055062,1.516996
0.100000,284.083844,276.481276,435.032069,9.618249,0.014223,-0.041792,1.518903
0.100000,284.132834,277.442090,435.994132,9.620627,0.023781,0.095577,1.520800
0.100000,284.180018,278.403234,436.956433,9.623009,0.023821,0.000399,1.522687
0.100000,284.225397,279.364581,437.918850,9.624174,0.011645,-0.121755,1.524565
0.100000,284.268986,280.326211,438.881468,9.626176,0.020022,0.083768,1.526433
0.100000,284.310793,281.288158,439.844323,9.628548,0.023722,0.036999,1.528291
0.100000,284.350824,282.250368,440.807366,9.630429,0.018804,-0.049176,1.530140
0.100000,284.389086,283.212772,441.770530,9.631639,0.012104,-0.067008,1.531980
0.100000,284.425590,284.175481,442.733930,9.634004,0.023645,0.115409,1.533810
0.100000,284.460346,285.138491,443.697567,9.636374,0.023701,0.000565,1.535631
0.100000,284.493355,286.101637,444.661279,9.637113,0.007390,-0.163112,1.537443
0.100000,284.524631,287.065067,445.625217,9.639381,0.022685,0.152954,1.539245
0.100000,284.554092,288.025808,446.586409,9.611922,-0.274589,-2.972743,1.541033
0.100000,284.581544,288.976012,447.537010,9.506007,-1.059149,-7.845596,1.542793
0.100000,284.606805,289.906307,448.467647,9.306372,-1.996354,-9.372049,1.544506
0.100000,284.629825,290.810255,449.371888,9.042413,-2.639590,-6.432369,1.546163
0.100000,284.650700,291.685910,450.247792,8.759042,-2.833709,-1.941184,1.547760
0.100000,284.669576,292.533483,451.095575,8.477830,-2.812124,0.215851,1.549298
0.100000,284.686584,293.352724,451.914993,8.194178,-2.836516,-0.243919,1.550778
0.100000,284.701858,294.143794,452.706211,7.912172,-2.820060,0.164553,1.552202
0.100000,284.715523,294.906635,453.469174,7.629634,-2.825385,-0.053243,1.553568
0.100000,284.727696,295.641119,454.203759,7.345852,-2.837819,-0.124341,1.554879
0.100000,284.738495,296.347357,454.910079,7.063201,-2.826513,0.113060,1.556134
0.100000,284.748029,297.025314,455.588104,6.780244,-2.829564,-0.030512,1.557335
0.100000,284.756402,297.674964,456.237807,6.497032,-2.832122,-0.025577,1.558481
0.100000,284.763714,298.296282,456.859168,6.213613,-2.834188,-0.020665,1.559574
0.100000,284.770061,298.889252,457.452172,5.930037,-2.835766,-0.015778,1.560613
0.100000,284.775532,299.453860,458.016807,5.646351,-2.836858,-0.010916,1.561600
0.100000,284.780213,299.990100,458.553067,5.362604,-2.837466,-0.006081,1.562534
0.100000,284.784186,300.497969,459.060952,5.078845,-2.837593,-0.001274,1.563416
0.100000,284.787525,300.977470,459.540464,4.795121,-2.837243,0.003504,1.564247
0.100000,284.790304,301.428609,459.991612,4.511479,-2.836417,0.008252,1.565027
0.100000,284.792589,301.851391,460.414400,4.227880,-2.835993,0.004242,1.565756
0.100000,284.794442,302.245657,460.808671,3.942709,-2.851710,-0.157168,1.566435
0.100000,284.795923,302.611585,461.174601,3.659307,-2.834014,0.176962,1.567063
0.100000,284.797085,302.949116,461.512134,3.375326,-2.839811,-0.057974,1.567642
0.100000,284.797979,303.258172,461.821191,3.090573,-2.847529,-0.077173,1.568171
0.100000,284.798648,303.538871,462.101891,2.807000,-2.835736,0.117925,1.568650
0.100000,284.799135,303.791084,462.354105,2.522136,-2.848635,-0.128985,1.569081
0.100000,284.799477,304.014885,462.577906,2.238011,-2.841251,0.073833,1.569462
0.100000,284.799705,304.210321,462.773342,1.954361,-2.836506,0.047450,1.569795
0.100000,284.799848,304.377194,462.940215,1.668732,-2.856284,-0.197782,1.570078
0.100000,284.799931,304.515672,463.078693,1.384782,-2.839497,0.167875,1.570314
0.100000,284.799974,304.625734,463.188755,1.100616,-2.841666,-0.021687,1.570501
0.100000,284.799993,304.707361,463.270382,0.816274,-2.843421,-0.017559,1.570639
0.100000,284.799999,304.760541,463.323563,0.531801,-2.844724,-0.013023,1.570729
0.100000,284.800000,304.788260,463.351281,0.277187,-2.546148,2.985757,1.570776
0.100000,284.800000,304.798251,463.361272,0.099910,-1.772770,7.733783,1.570793
0.100000,284.800000,304.800000,463.363021,0.017492,-0.824176,9.485935,1.570796
0.100000,284.800000,304.800000,463.363021,0.000000,-0.174919,6.492576,1.570796
