dt,x,y,position,velocity,acceleration,jerk,heading
0.100000,140.066830,21.378419,143.000000,10.000000,0.000000,0.000000,0.345772
0.100000,141.007045,21.718956,144.000000,10.000000,0.000000,0.000000,0.349218
0.100000,141.946088,22.062744,145.000000,10.000000,0.000000,0.000000,0.352681
0.100000,142.883950,22.409795,146.000000,10.000000,0.000000,0.000000,0.356161
0.100000,143.820592,22.760115,147.000000,10.000000,0.000000,0.000000,0.359658
0.100000,144.755996,23.113713,148.000000,10.000000,0.000000,0.000000,0.363171
0.100000,145.690144,23.470602,149.000000,10.000000,0.000000,0.000000,0.366701
0.100000,146.623020,23.830792,150.000000,10.000000,0.000000,0.000000,0.370248
0.100000,147.554604,24.194295,151.000000,10.000000,0.000000,0.000000,0.373811
0.100000,148.484878,24.561120,152.000000,10.000000,0.000000,0.000000,0.377391
0.100000,149.413825,24.931279,153.000000,10.000000,0.000000,0.000000,0.380988
0.100000,150.341467,25.304799,154.000000,10.000000,0.000000,0.000000,0.384601
0.100000,151.267745,25.681674,155.000000,10.000000,0.000000,0.000000,0.388232
0.100000,152.192639,26.061914,156.000000,10.000000,0.000000,0.000000,0.391878
0.100000,153.116131,26.445530,157.000000,10.000000,0.000000,0.000000,0.395542
0.100000,154.038202,26.832532,158.000000,10.000000,0.000000,0.000000,0.399222
0.100000,154.958833,27.222928,159.000000,10.000000,0.000000,0.000000,0.402919
0.100000,155.878007,27.616731,160.000000,10.000000,0.000000,0.000000,0.406632
0.100000,156.795744,28.013968,161.000000,10.000000,0.000000,0.000000,0.410361
0.100000,157.711984,28.414629,162.000000,10.000000,0.000000,0.000000,0.414108
0.100000,158.626704,28.818724,163.000000,10.000000,0.000000,0.000000,0.417871
0.100000,159.539887,29.226263,164.000000,10.000000,0.000000,0.000000,0.421650
0.100000,160.451512,29.637253,165.000000,10.000000,0.000000,0.000000,0.425445
0.100000,161.361559,30.051704,166.000000,10.000000,0.000000,0.000000,0.429257
0.100000,162.270055,30.469646,167.000000,10.000000,0.000000,0.000000,0.433085
0.100000,163.176933,30.891067,168.000000,10.000000,0.000000,0.000000,0.436930
0.100000,164.082171,31.315974,169.000000,10.000000,0.000000,0.000000,0.440790
0.100000,164.985751,31.744376,170.000000,10.000000,0.000000,0.000000,0.444667
0.100000,165.887650,32.176280,171.000000,10.000000,0.000000,0.000000,0.448559
0.100000,166.787874,32.611707,172.000000,10.000000,0.000000,0.000000,0.452468
0.100000,167.686400,33.050663,173.000000,10.000000,0.000000,0.000000,0.456393
0.100000,168.583182,33.493145,174.000000,10.000000,0.000000,0.000000,0.460333
0.100000,169.478201,33.939159,175.000000,10.000000,0.000000,0.000000,0.464290
0.100000,170.371436,34.388712,176.000000,10.000000,0.000000,0.000000,0.468261
0.100000,171.262887,34.841824,177.000000,10.000000,0.000000,0.000000,0.472249
0.100000,172.152536,35.298502,178.000000,10.000000,0.000000,0.000000,0.476252
0.100000,173.040337,35.758738,179.000000,10.000000,0.000000,0.000000,0.480270
0.100000,173.926266,36.222540,180.000000,10.000000,0.000000,0.000000,0.484304
0.100000,174.810304,36.689913,181.000000,10.000000,0.000000,0.000000,0.488353
0.100000,175.692465,37.160882,182.000000,10.000000,0.000000,0.000000,0.492417
0.100000,176.572702,37.635440,183.000000,10.000000,0.000000,0.000000,0.496496
0.100000,177.450982,38.113584,184.000000,10.000000,0.000000,0.000000,0.500590
0.100000,178.327282,38.595321,185.000000,10.000000,0.000000,0.000000,0.504699
0.100000,179.201596,39.080663,186.000000,10.000000,0.000000,0.000000,0.508822
0.100000,180.073919,39.569625,187.000000,10.000000,0.000000,0.000000,0.512960
0.100000,180.944197,40.062191,188.000000,10.000000,0.000000,0.000000,0.517112
0.100000,181.812407,40.558367,189.000000,10.000000,0.000000,0.000000,0.521279
0.100000,182.678533,41.058159,190.000000,10.000000,0.000000,0.000000,0.525460
0.100000,183.542588,41.561591,191.000000,10.000000,0.000000,0.000000,0.529654
0.100000,184.404509,42.068642,192.000000,10.000000,0.000000,0.000000,0.533863
0.100000,185.264274,42.579315,193.000000,10.000000,0.000000,0.000000,0.538085
0.100000,186.121862,43.093615,194.000000,10.000000,0.000000,0.000000,0.542321
0.100000,186.977293,43.611567,195.000000,10.000000,0.000000,0.000000,0.546570
0.100000,187.830499,44.133148,196.000000,10.000000,0.000000,0.000000,0.550833
0.100000,188.681461,44.658359,197.000000,10.000000,0.000000,0.000000,0.555108
0.100000,189.530160,45.187206,198.000000,10.000000,0.000000,0.000000,0.559396
0.100000,190.376606,45.719710,199.000000,10.000000,0.000000,0.000000,0.563698
0.100000,191.220739,46.255847,200.000000,10.000000,0.000000,0.000000,0.568011
0.100000,192.062537,46.795619,201.000000,10.000000,0.000000,0.000000,0.572337
0.100000,192.901993,47.339035,202.000000,10.000000,0.000000,0.000000,0.576675
0.100000,193.739096,47.886103,203.000000,10.000000,0.000000,0.000000,0.581026
0.100000,194.573796,48.436804,204.000000,10.000000,0.000000,0.000000,0.585388
0.100000,195.406072,48.991139,205.000000,10.000000,0.000000,0.000000,0.589761
0.100000,196.235929,49.549125,206.000000,10.000000,0.000000,0.000000,0.594146
0.100000,197.063329,50.110749,207.000000,10.000000,0.000000,0.000000,0.598542
0.100000,197.888239,50.676002,208.000000,10.000000,0.000000,0.000000,0.602949
0.100000,198.710640,51.244886,209.000000,10.000000,0.000000,0.000000,0.607367
0.100000,199.530539,51.817417,210.000000,10.000000,0.000000,0.000000,0.611796
0.100000,200.347881,52.393570,211.000000,10.000000,0.000000,0.000000,0.616235
0.100000,201.162644,52.973343,212.000000,10.000000,0.000000,0.000000,0.620684
0.100000,201.974829,53.556747,213.000000,10.000000,0.000000,0.000000,0.625142
0.100000,202.784404,54.143773,214.000000,10.000000,0.000000,0.000000,0.629611
0.100000,203.591336,54.734407,215.000000,10.000000,0.000000,0.000000,0.634089
0.100000,204.395609,55.328651,216.000000,10.000000,0.000000,0.000000,0.638576
0.100000,205.197220,55.926512,217.000000,10.000000,0.000000,0.000000,0.643072
0.100000,205.996124,56.527968,218.000000,10.000000,0.000000,0.000000,0.647577
0.100000,206.792300,57.133015,219.000000,10.000000,0.000000,0.000000,0.652090
0.100000,207.585748,57.741662,220.000000,10.000000,0.000000,0.000000,0.656612
0.100000,208.376431,58.353892,221.000000,10.000000,0.000000,0.000000,0.661141
0.100000,209.164322,58.969693,222.000000,10.000000,0.000000,0.000000,0.665678
0.100000,209.949414,59.589070,223.000000,10.000000,0.000000,0.000000,0.670223
0.100000,210.731685,60.212015,224.000000,10.000000,0.000000,0.000000,0.674775
0.100000,211.511104,60.838511,225.000000,10.000000,0.000000,0.000000,0.679333
0.100000,212.287655,61.468555,226.000000,10.000000,0.000000,0.000000,0.683898
0.100000,213.061329,62.102148,227.000000,10.000000,0.000000,0.000000,0.688470
0.100000,213.832090,62.739268,228.000000,10.000000,0.000000,0.000000,0.693048
0.100000,214.599919,63.379908,229.000000,10.000000,0.000000,0.000000,0.697632
0.100000,215.364814,64.024073,230.000000,10.000000,0.000000,0.000000,0.702221
0.100000,216.126737,64.671739,231.000000,10.000000,0.000000,0.000000,0.706815
0.100000,216.885670,65.322896,232.000000,10.000000,0.000000,0.000000,0.711415
0.100000,217.641606,65.977545,233.000000,10.000000,0.000000,0.000000,0.716019
0.100000,218.394517,66.635668,234.000000,10.000000,0.000000,0.000000,0.720627
0.100000,219.144381,67.297252,235.000000,10.000000,0.000000,0.000000,0.725240
0.100000,219.891189,67.962292,236.000000,10.000000,0.000000,0.000000,0.729857
0.100000,220.634917,68.630775,237.000000,10.000000,0.000000,0.000000,0.734477
0.100000,221.375545,69.302684,238.000000,10.000000,0.000000,0.000000,0.739100
0.100000,222.113058,69.978014,239.000000,10.000000,0.000000,0.000000,0.743726
0.100000,222.847441,70.656751,240.000000,10.000000,0.000000,0.000000,0.748355
0.100000,223.578670,71.338878,241.000000,10.000000,0.000000,0.000000,0.752987
0.100000,224.306732,72.024386,242.000000,10.000000,0.000000,0.000000,0.757620
0.100000,225.031611,72.713262,243.000000,10.000000,0.000000,0.000000,0.762256
0.100000,225.753287,73.405491,244.000000,10.000000,0.000000,0.000000,0.766892
0.100000,226.471745,74.101058,245.000000,10.000000,0.000000,0.000000,0.771530
0.100000,227.186970,74.799951,246.000000,10.000000,0.000000,0.000000,0.776169
0.100000,227.898944,75.502154,247.000000,10.000000,0.000000,0.000000,0.780809
0.100000,228.607653,76.207653,248.000000,10.000000,0.000000,0.000000,0.785448
0.100000,229.313080,76.916432,249.000000,10.000000,0.000000,0.000000,0.790088
0.100000,230.015212,77.628477,250.000000,10.000000,0.000000,0.000000,0.794728
0.100000,230.714034,78.343773,251.000000,10.000000,0.000000,0.000000,0.799366
0.100000,231.409528,79.062300,252.000000,10.000000,0.000000,0.000000,0.804004
0.100000,232.101684,79.784045,253.000000,10.000000,0.000000,0.000000,0.808641
0.100000,232.790488,80.508994,254.000000,10.000000,0.000000,0.000000,0.813276
0.100000,233.475922,81.237124,255.000000,10.000000,0.000000,0.000000,0.817910
0.100000,234.157977,81.968422,256.000000,10.000000,0.000000,0.000000,0.822541
0.100000,234.836640,82.702873,257.000000,10.000000,0.000000,0.000000,0.827170
0.100000,235.511895,83.440453,258.000000,10.000000,0.000000,0.000000,0.831796
0.100000,236.183731,84.181148,259.000000,10.000000,0.000000,0.000000,0.836420
0.100000,236.852140,84.924944,260.000000,10.000000,0.000000,0.000000,0.841040
0.100000,237.517105,85.671817,261.000000,10.000000,0.000000,0.000000,0.845656
0.100000,238.178614,86.421748,262.000000,10.000000,0.000000,0.000000,0.850269
0.100000,238.836662,87.174725,263.000000,10.000000,0.000000,0.000000,0.854877
0.100000,239.491235,87.930724,264.000000,10.000000,0.000000,0.000000,0.859481
0.100000,240.142317,88.689723,265.000000,10.000000,0.000000,0.000000,0.864081
0.100000,240.789907,89.451712,266.000000,10.000000,0.000000,0.000000,0.868675
0.100000,241.433995,90.216669,267.000000,10.000000,0.000000,0.000000,0.873264
0.100000,242.074559,90.984562,268.000000,10.000000,0.000000,0.000000,0.877848
0.100000,242.711604,91.755387,269.000000,10.000000,0.000000,0.000000,0.882425
0.100000,243.345121,92.529125,270.000000,10.000000,0.000000,0.000000,0.886997
0.100000,243.975087,93.305736,271.000000,10.000000,0.000000,0.000000,0.891562
0.100000,244.601507,94.085217,272.000000,10.000000,0.000000,0.000000,0.896120
0.100000,245.224375,94.867551,273.000000,10.000000,0.000000,0.000000,0.900672
0.100000,245.843673,95.652701,274.000000,10.000000,0.000000,0.000000,0.905216
